"";"user_id";"user_created_at";"admin";"created_by";"sign_in_count";"last_sign_in_at";"accept_terms_and_conditions";"accept_data_privacy";"gender";"country";"work_country";"work_district";"job_position";"job_sector";"found_over";"company_size";"job_status_edu_fulltime";"job_status_edu_parttime";"job_status_employed_fulltime";"job_status_employed_parttime";"job_status_selfemployed";"job_status_houskeeping";"job_status_unemployed";"job_status_retired";"educational_achievement";"consultant";"registration_age";"registration_ageKat";"session_id";"session_created_at";"version";"quest_id";"reasons";"emotions";"strengths";"utilization";"completed";"completed_at";"reason_of_attendence";"story";"categories";"favirte_image";"emotion_recognition_enabled"
"182";"5e7cdff69fdb0538c4557171";2020-03-26;"false";"";1;"2020-03-26 17:01:42 UTC";"true";"true";"f";"CH";"";"";NA;"";"Über meine Weiterbildung: MAS Berufs-, Studien- und Laufbahnberatung";NA;0;0;0;1;0;0;0;0;"Bachelor";"";35;"30-39";"5e7ce0879fdb0538c4557174";"2020-03-26 18:04:07 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"183";"5e7cdff69fdb0538c4557171";2020-03-26;"false";"";1;"2020-03-26 17:01:42 UTC";"true";"true";"f";"CH";"";"";NA;"";"Über meine Weiterbildung: MAS Berufs-, Studien- und Laufbahnberatung";NA;0;0;0;1;0;0;0;0;"Bachelor";"";35;"30-39";"5e7ce06b9fdb0538c4557173";"2020-03-26 18:03:39 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"184";"5e7d815d9fdb0502628492de";2020-03-27;"false";"58a159c305b8c534c2dd096a";4;"2020-04-16 14:32:30 UTC";"";"";"f";"CH";"";"";NA;"";"Über meine Beratungsperson: Öffentliche Berufs-, Studien- und Laufbahnberatung";NA;0;0;0;1;0;0;0;0;"Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom";"";33;"30-39";"5e9475fa9fdb0548d3967a90";"2020-04-14 20:18:35 +0200";0;"5e9475f99fdb0548d3967a8f";"Wärme, Wind, Freiheit, Verbundenheit, Fernweh, Weite";"Freude, Glück, Urlaubsgefühle,";"Vertrautheit, Erfahrung, Geborgenheit, Gemeinschaftsgefühl";"Positive Erfahrungen ausbauen, Vertrautheit schaffen das gibt Sicherheit, Freude leben und mit anderen teilen";"true";"2020-04-14T20:22:35+02:00";"serious";"Es sind Sommerferien mein Mann und meine Mädchen und ich sind in Brasilien. Wir haben nur das Nötigste eingepackt und reisen mit dem Bus durch ganz Brasilien. Wir essen, lachen und feiern gemeinsam. Wir besuchen unsere brasilianischen Verwandten und geniessen das Leben unbeschwert und voller Freude. Wir hören laut Musik, kochen zusammen brasilianische Köstlichkeiten und tanzen zur einheimischen Musik. 

Wir haben nun den Bus an der Strasse geparkt und sind alle ganz vorne am Strand. Die Mädchen bauen eine Sandburg, der Vater sucht Krebse und ich bringe gekühlte Getränke und ein Gesellschaftsspiel aus dem Bus mit. Es ist herrlich warm, fast zu warm und die Luft ist salzig durch die Meeresbriese, wir spielen Strandtennis und gehen Schnorcheln. Alles passt in unseren Bus, wir brauchen nicht viel, wir haben ja uns!

Voller schöner Erinnerungen und vielen Fotos im Gepäck verlassen wir nach einer spannenden Reise wieder das Land und kehren zurück in die Schweiz. Der Kindergarten und die Schule in Passugg beginnen wieder und wir denken immer wieder mit einem Lächeln an unsere Ferien zurück.
";"Essen, Familie, Freiheit, Entspannung, Schönheit";"./fortbewegung-pixabay-au05_vwbus.jpg";"false"
"185";"5e7d815d9fdb0502628492de";2020-03-27;"false";"58a159c305b8c534c2dd096a";4;"2020-04-16 14:32:30 UTC";"";"";"f";"CH";"";"";NA;"";"Über meine Beratungsperson: Öffentliche Berufs-, Studien- und Laufbahnberatung";NA;0;0;0;1;0;0;0;0;"Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom";"";33;"30-39";"5e95d7229fdb055fbc74dc76";"2020-04-14 17:30:42 +0200";0;"5e95d7229fdb055fbc74dc75";"";"";"";"";"false";"";"";"";"";"";""
"186";"5e7dd3aa9fdb055fbcb2a4be";2020-03-27;"false";"";1;"2020-03-27 10:21:30 UTC";"true";"true";"m";"CH";"";"";NA;"";"Über mein Bachelorstudium Psychologie";NA;0;1;0;1;0;0;0;0;"Berufs- oder Fachmaturität";"";31;"30-39";"5e7dd4279fdb055fbcb2a4c0";"2020-03-27 11:23:35 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"187";"5e7df4d19fdb055fbcb2a598";2020-03-27;"false";"";1;"2020-03-27 12:42:57 UTC";"true";"true";"m";"CH";"CH";"AG";"Sachbearbeiter/-in";"Gesundheits- und Sozialwesen";"Über meine Weiterbildung: MAS Berufs-, Studien- und Laufbahnberatung";250;0;1;0;1;0;0;0;0;"Bachelor";"";46;"40-49";"5e7df5529fdb055fbcb2a59a";"2020-03-27 13:45:30 +0100";0;"";"Freiheit, Natur, Raum für mich";"Zufriedenheit, Ruhe, Entspanntheit, Freude, Wohlbefinden";"Meine eigene Körperkraft und Gesundheit, intakte Natur, Sonne";"Ich sollte wieder mal rauf in die Berge...";"true";"2020-03-27T13:47:46+01:00";"serious";"Auf dem Bild bin ich abgebildet, nach dem ich nach 4 Studenten wandern den Berggipfel erreicht habe. Dieser einsame Aufstieg hat es mir ermöglicht, voll und ganz die verschiedenen Elemente der Natur mit allen Sinnen wahr zu nehmen. Jetzt geniesse ich den Sonnenaufgang. Ich bin müde, aber sichtlich stolz, dass ich den Gipfel erreicht habe. Ich versuche den Augenblick festzuhalten und würde die Zeit am liebsten stoppen. Ich lasse die Weite auf mich wirken und mich von den Sonnenstrahlen erwärmen. ";"";"./landschaft-pixabay-3_sonnenaufgang.jpg";"true"
"188";"5e7e1c8d9fdb05745bd70651";2020-03-27;"false";"";2;"2020-04-22 11:16:55 UTC";"true";"true";"m";"GB";"CH";"ZH";NA;"Gesundheits- und Sozialwesen";"Über mein Bachelorstudium Psychologie";250;0;1;0;1;0;0;0;0;"Berufs- oder Fachmaturität";"";25;"20-29";"5e7e235d9fdb05745bd70859";"2020-03-27 17:01:33 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"189";"5e7e1c8d9fdb05745bd70651";2020-03-27;"false";"";2;"2020-04-22 11:16:55 UTC";"true";"true";"m";"GB";"CH";"ZH";NA;"Gesundheits- und Sozialwesen";"Über mein Bachelorstudium Psychologie";250;0;1;0;1;0;0;0;0;"Berufs- oder Fachmaturität";"";25;"20-29";"5e7e239d9fdb05745bd7085a";"2020-03-27 17:02:37 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"190";"5e7e1c8d9fdb05745bd70651";2020-03-27;"false";"";2;"2020-04-22 11:16:55 UTC";"true";"true";"m";"GB";"CH";"ZH";NA;"Gesundheits- und Sozialwesen";"Über mein Bachelorstudium Psychologie";250;0;1;0;1;0;0;0;0;"Berufs- oder Fachmaturität";"";25;"20-29";"5e7e1d139fdb05745bd70653";"2020-03-27 16:34:43 +0100";0;"";"";"";"";"";"false";"";"";"";"";"";""
"191";"5e81be979fdb0511992d062b";2020-03-30;"false";"";1;"2020-03-30 09:40:39 UTC";"true";"true";"f";"CH";"CH";"";"untere Führungsstufe (z.B. Teamleitung)";"Erbringung von sonstigen Dienstleistungen";"Empfehlung";249;0;0;0;0;0;0;1;0;"Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom";"";48;"40-49";"5e81d2629fdb0511992d07c2";"2020-03-30 13:06:29 +0200";0;"";"ein langersehntes Ziel erreicht zu haben - frei, freudig, glücklich, gelassen";"Begeisterung";"Ein langer Weg oder ein langersehntes Ziel wird endlich Wirklichkeit. Dran bleiben lohnt sich.";"für meine Stellensuche......ich bleibe dran - mein Herzensjob wird mich finden:-)";"true";"2020-03-30T13:09:39+02:00";"serious";"Endlich am Ziel am Gipfel angekommen. Lange habe ich auf diesen Moment hingearbeitet, trainiert und mich motiviert. Es benötigte viel eigene Begeisterung und ich hatte viele Auf und Abs beim Training erlebt. Doch jetzt wo ich hier stehe, auf dem Gipfel, schweiss gebadet, sprüre ich undendliche Freiheit. Wunderschöne Glücksmomente durchströmen meinen Körper und mit viel Begeisterung schreihe ich ein lautes yaehhhhh in die weite Distanz der Welt. Ich fühle mich frei auf diesem Gipfel - und vorallem sehr stark und stolz, dass mir vorgenommene endlich erreicht zu haben. So werde ich mir Merken, dass sich der ganze Aufwand gelohnt hat nur um diesen einzigen Moment der Begeisterung, des Glücks, der Freiheit, der Unanbehängigkeit der Ewigkeit zu geniesse. Wenn ich vom Gipfel runter bin werde ich schon bald mein nächstes Reiseziel anstreben.";"";"./erwachsene-pixabay-01_gipfel1.jpg";"true"
"192";"5e81c1fb9fdb0511992d0646";2020-03-30;"false";"5583e54c7a68616fe9000337";1;"2020-04-12 09:13:52 UTC";"";"";"m";"CH";"CH";"";NA;"";"Über meine Beratungsperson: IAP Institut für Angewandte Psychologie";NA;0;1;0;1;0;0;0;0;"Berufs- oder Fachmaturität";"";26;"20-29";"5e81c2039fdb0511992d064d";"2020-04-12 12:51:24 +0200";0;"5e81c1fb9fdb0511992d0648";"Bären symbolisieren für mich Ruhe, Gelassenheit und potentielle Kraft";"Gelassenheit, Bedachtsamkeit,";"die Muskeln des Bären, eine gewisse Sicherheit die der Bär mit seinem ausgestreckten Ligen für mich vrmittelt";"zu Hause bleiben! und neu Fokussieren";"true";"2020-04-12T12:57:13+02:00";"serious";"(Ich habe mit Zeiteinschränkungen meine Probleme)

Früh am Morgen, die ersten Vögel sind erst am wach werden, liegt Puh der Bär bereits auf seinem Lieblingsstamm und grübelt.
«Ich brauche eine Idee … eine Idee – für Ferkels Geburtstagsgeschenk … Ojee!» Brummt er vor sich hin, doch diese Idee scheint noch nicht aufgestanden zu sein. 
Das letzte Mal war es ein blauer Ballon an einer pinken Schnur. Ferkel hatte sich damals gefreut – doch dieses Jahr konnte er dem Ferkel nicht schon wieder einen geben. Zum einen hatte er ihm zwei Jahre zuvor auch schon einen Ballon, einen grünen, mitgebracht und zum anderen hatte er nun auch keinen Ballon mehr.
«Hm… ich glaub ich gehe zum Kaninchen und frage es, ob es noch einen Ballon bei sich rumliegen hat, einen roten vielleicht – Ferkel wird sich sicher wieder freuen.» entschloss Puh und während die ersten Vögel mit ihren Stimmübungen begannen, machte Puh sich zum Bau vom Kaninchen auf.
";"Natur, ""Hmm Fein!"", Lebensfreude/Zusammenleben, Ästhetisch only, ""I like chess!""";"./tiere-pixabay-11_baer.jpg";"true"
"193";"5e839c9c9fdb05401d02a7af";2020-03-31;"false";"";5;"2020-04-08 12:14:10 UTC";"true";"true";"m";"CH";"CH";"";"Fachspezialist/-in";"Erziehung und Unterricht";"Internet";249;0;0;0;0;0;0;1;0;"Höhere Fachschule lusive Nachdiplome";"";38;"30-39";"5e8dd2cb9fdb050d22b4d3db";"2020-04-08 15:34:03 +0200";0;"";"";"";"";"";"false";"";"";"";"";"";""
"194";"5e8477a19fdb0503e41ca0d6";2020-04-01;"false";"5583e5147a68616fe9000010";6;"2020-04-24 09:35:01 UTC";"";"";"f";"CH";"CH";"ZH";"Fachspezialist/-in";"Gesundheits- und Sozialwesen";"Über meine Beratungsperson: IAP Institut für Angewandte Psychologie";9;0;0;0;0;0;1;0;0;"Höhere Fachschule lusive Nachdiplome";"";38;"30-39";"5e8477a79fdb0503e41ca0dc";"2020-04-23 20:41:53 +0200";0;"5e8477a19fdb0503e41ca0d8";"Schönheit und Kraft der Natur, Freiheit, Weitblick, Gedanken schweifen lassen";"Verbundenheit mit der Natur, Freiheit, Zufriedenheit";"Schönheit der Natur, eins sein mit der Natur, Freiheit. Ressourcen: Eigenständigkeit im grossen Ganzen, Zufriedenheit, sich selbst wahrnehmen, auch als Teil des grossen Ganzen, ein Ziel erreichen, Schritt für Schritt vorwärts gehen, Freiheitsgefühl, alles ist möglich";"Alles ist möglich mit einem Weitblick, Schritt für Schritt zum Traumjob";"true";"2020-04-23T20:54:54+02:00";"serious";"Es ist Sommer in Norwegen. Die Sonne scheint länger am Abend und es ist möglich nach der Arbeit wandern zu gehen. Die Wanderung unternehmen zwei Freundinnen zusammen. Jeder packt seinen Rucksack und danach fahren sie mit dem Auto zum Fusse eines Berges. Der Berg ist nicht sehr steil, sondern verläuft angenehm leicht aufwärts über verschiedene Hügel. Die Umgebung ist angenehm ruhig und still und Schritt für Schritt tritt bei den Wandernden mehr Erholung und Entspannung ein. Sie reden während dem Wandern über dies und das oder wandern auch einfach mal ruhig nebeneinander her und geniessen es, draussen unterwegs zu sein. Die Kraft der Natur ist förmlich spürbar und man fühlt sich in dieser wunderschönen ruhigen Umgebung rasch eins mit der Natur. Oben auf dem Berg angekommen hat man dann diesen tollen Blick über das Meer mit den Fjorden und die umliegende Natur. Einfach wunderschön! Die zwei Freundinnen geniessen den Anblick und legen eine Pause ein mit Essen und Trinken. Danach geht es den gleichen Weg wieder zurück mit dem angenehm milden Licht der Mitternachtssonne und der klaren frischen Luft. Schon bald kommen sie wieder  beim Auto an und fahren zurück in die Stadt Tromsö. Sie verabschieden sich voneinander und gehen dann jeder seines Weges zur eigenen Wohnung. Dort angekommen, ist es Zeit, sich bald schlafen zu legen, denn es ist schon spät abends. Zufrieden und entspannt gleitet man schon bald in das Land der Träume.";"Freiheit, Musse, Natur entdecken, biologische Nahrungsmittel";"./landschaft-mv-03_14_Mitternachtssonne_Ausblick.jpg";"false"
"195";"5e85de2c9fdb0565b696d4cd";2020-04-02;"false";"5583e54c7a68616fe9000337";2;"2020-04-13 20:49:48 UTC";"";"";"f";"DE";"DE";"BW";"untere Führungsstufe (z.B. Teamleitung)";"Erbringung von Finanz- und Versicherungsdienstleistungen";"Empfehlung";49;0;0;1;0;0;0;0;0;"Berufs- oder Fachmaturität";"";26;"20-29";"5e85de349fdb0565b696d4d4";"2020-04-13 21:24:12 +0200";0;"5e85de2c9fdb0565b696d4cf";"Da möchte ich auch mal hin, Aussicht auf etwas gutes,";"Freiheit, Schönheit, Glück, Sehnsucht nach Urlaub, nach dem Reisen, Familie, Partnerschaft";"Viel zu arbeiten um sich solch tolle Reisen leisten zu könne, um später die Welt zu entdecken, Klarheit, Ehrlichkeit, allem negativen entfliehen, ";"Motivation, ein Ziel vor Augen was mich antreibt,";"true";"2020-04-13T21:32:24+02:00";"serious";"Mein Partner und ich sind eine Stunde auf den Berg gewandert um die tolle Aussicht zu sehen. Als wir oben ankamen waren wir sprachlose wie weit und klar die Sicht war. So viel Freiheit und die atemberaubende Natur und die vielen schönen Farben. Wir haben des Ausflug genossen. Danach machten wir eine tolle Schifffahrt im Meer zum Sonnenuntergang mit Abendessen auf dem Schiff, guter Musik und ein Glas Wein. ";"Schöne Orte/Freizeit/urlaub/erholung, Tiere, Italien, musik";"./landschaft-mv-03_14_Mitternachtssonne_Ausblick.jpg";"true"
"196";"5e86dc2d9fdb0538c7a9dbb6";2020-04-03;"false";"";4;"2020-04-23 12:53:15 UTC";"true";"true";"m";"CH";"CH";"ZH";"Fachspezialist/-in";"Öffentliche Verwaltung, Verteidigung; Sozialversicherung";"Über mein Bachelorstudium Psychologie";250;0;1;0;1;0;0;0;0;"Berufs- oder Fachmaturität";"";32;"30-39";"5e9dc9009fdb055a4de30a94";"2020-04-23 14:11:17 +0200";0;"";"Freiheit, Grenzenlosigkeit, Unbedeutsamkeit, Neugier, Demut";"Glück, Stolz, Bewunderung, Sehnsucht";"Das wissen, das es weiter geht.";"Die Ressource ist verinnerlicht, mir geht's immer gut :)";"true";"2020-04-23T14:16:17+02:00";"serious";"Ein letzter Check der Ausrüstung. Die letzten Daten werden besprochen. Die Crew wird beglückwünscht und begibt sich zum Shuttle. 

Da sitzt sie festgeschnallt in ihren Sitzen. Es ist heiss im Raumanzug. 3... 2... 1... Stille. Dann beginnt das ganze Cockpitt zu zittern, es wird unglaublich laut. Alle sind still und fokussiert, jeder Muskel ist angespannt. Die Rakete hebt ab und ungeheure G-Kräfte beginnen auf die Körper zu wirken. Die Stunde der Wahrheit. Hält das Shuttle? Leckt der Tank? Alles oder nichts. Durchhalten. 

Dann lässt die Beschleunigung nach. Die Krümmung der Erde zeigt sich. Der Tank löst sich. Austritt aus der Atomosphäre. Eintritt in die Schwerelosigkeit. Stille. Atemberaubend. ";"Tiere, Essen, Technik/Wissenschaft, Ästhetik / Good Mood";"./fortbewegung-pixabay-lu05_spaceshuttle.jpg";"true"
"197";"5e88d6f89fdb0516a86ef6b6";2020-04-04;"false";"5583ee667a68616fe901cc4d";4;"2020-04-20 05:37:59 UTC";"";"";"f";"CH";"CH";"BE";"untere Führungsstufe (z.B. Teamleitung)";"Gesundheits- und Sozialwesen";"Empfehlung";250;0;0;1;0;0;0;0;0;"Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom";"";35;"30-39";"5e88e3bc9fdb0516a86ef6be";"2020-04-05 13:38:14 +0200";0;"5e88e3b59fdb0516a86ef6bb";"Stille";"Ruhe, Gelassenheit, Frieden, Entspannung";"Die Stärke, die durch Ruhe und Gelassenheit kommt.";"Durch Yoga und Meditation, durch Achtsamkeitsübung im Alltag, in jeder noch so banalen Situation und Tätigkeit";"true";"2020-04-05T13:45:05+02:00";"serious";"Für meine Geschichte gehe ich davon aus, dass dies im Bild ein Mensch (und nicht eine Statue) ist. Dieser Mensch ist im Rahmen seiner täglichen Meditation in der Natur gerade tief in seine Innenwelt versunken. Er empfindet dabei Ruhe, Gelassenheit und tiefen Frieden. Sein Gesicht strahlt das aus. Er meditiert in der Gegenwart von Pflanzen und Wasser über das pure ""Sein"", welches in der Natur und den Tieren am besten zum Ausdruck kommt. Zuvor hat er die morgendliche Meditation mit einer wortlosen Teezeremonie in der Gruppe eingeläutet und sich dann für Ruhe und Konzentration an seinem Lieblingsort zurückgezogen. Nach dem er seine Meditation mit einer yogischen Wechselatemübung beendet hat, öffnet er langsam die Augen. Er fühlt sich geklärt, mit frischem Blick und ruhigem Herz. Mit dieser weichen, liebevollen Haltung beginnt er den Tag. Die menschlichen Beziehungen und Begegnungen an diesem Tag sind von Wohlwollen, Weisheit und Freiheit geprägt. Er geht bewusst und weise durch den Tag. ";"Natur, Freiheit, Tiere, Spiritualität";"./abstrakt-pixabay-12_buddha.jpg";"false"
"198";"5e8af3569fdb052b483b47e4";2020-04-06;"false";"";3;"2020-04-20 07:06:49 UTC";"true";"true";"f";"CH";"CH";"";"Sachbearbeiter/-in";"Erbringung von sonstigen Dienstleistungen";"Internet";49;0;0;0;0;0;0;1;0;"Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom";"";27;"20-29";"5e9d5a389fdb055a4de2fd43";"2020-04-20 10:15:52 +0200";0;"";"";"";"";"";"false";"";"";"";"";"";""
"199";"5e8b06349fdb052b483b4807";2020-04-06;"false";"5583e5527a68616fe90003db";1;"2020-04-07 12:32:00 UTC";"";"";"f";"CH";"CH";"";NA;"";"Über meine Beratungsperson: IAP Institut für Angewandte Psychologie";250;0;0;0;0;0;0;1;0;"Gymnasiale Maturität, Lehrkräfte-Seminar";"";11;"10-19";"5e8b06349fdb052b483b480a";"2020-04-08 12:13:35 +0200";0;"5e8b06349fdb052b483b4809";"Dass man immer weiter kämpfen muss, egal ob einem ein Felsen in den Weg gelegt wird. Man wird von so einer Kletterpartie nur stärker und lernt viel.";"Inspiration und Motivation. ";"Die körperliche und mentale Herausforderung die der Kletterer angeht. Es sieht so aus als wäre er am ein bisschen am abmühen, aber trotzdem macht er weiter. ";"Es erinnert mich, wieso ich meine Herausforderungen angehe und immer weiter mache. ";"true";"2020-04-08T12:46:35+02:00";"serious";"Cooper hängt an einer Felsenspitze. Seit Jahren träumt er davon eines Tages diesen Berg zu erklimmen. Immer wieder hat er eine Ausrede gefunden. Er sei nicht vorbereitet genug oder er habe einfach nicht genug Zeit. Jetzt schaut er in den Abgrund und verspürt Stolz aber auch Erfurcht. Vor einem Monat hätte Cooper es noch für unmöglich gehalten seinen Traum wahr zu machen. Die vergangenen Wochen haben sein Mindset komplett verändert. Er hat realisiert, dass egal wie vorbereitet bzw. unvorbereitet man ist, man früher oder später einfach tun muss. Der erste Versuch auf die Felsspitze zu klettern ging spektakulär schief. Cooper wurde durch dies jedoch erst recht angetrieben. Immer wieder hat er einen Versuch gewagt. Und jetzt hat er es tatsächlich geschafft. ";"Fernweh, Ästhetik, Tiere, Inspiration";"./erwachsene-pixabay-04_cliffhanger.jpg";"false"
"200";"5e8b44029fdb052b483b4d27";2020-04-06;"false";"5583e54c7a68616fe9000337";1;"2020-04-11 07:40:59 UTC";"";"";"m";"CH";"CH";"ZH";"Fachspezialist/-in";"";"Über meine Beratungsperson: Sonstige";250;0;0;1;0;0;0;0;0;NA;"";41;"40-49";"5e8b44089fdb052b483b4d2d";"2020-04-11 10:42:04 +0200";0;"5e8b44029fdb052b483b4d29";"Freiheit, Unabhängigkeit, Frieden, Ferien";"Ruhe, Erinnerungen";"Erfahrung, Phantasie";"beruhigt mich";"true";"2020-04-11T10:47:28+02:00";"serious";"Schlaftrunken rieb ich meine Augen, ich sah meinen Bruder der sich bereits seinen kleinen Rucksack umschnallte. Dann erneut die Stimme meiner Mutter:""Buebe seid ihr bereit? wir fahren in 10 Minuten los."" Schnell stieg ich aus dem Bett, packte meine wichtigsten Comics und begab mich samt Pyjama und Kissen in die Garage. Da stand er bereits, der gute alte VW Passat. Der Kofferraum war gefüllt, die Kühlbox mit dem Reiseproviant stand auf der Rückbank und sogar das Gummiboot hatte mein Vater gekonnt im Chaos untergebracht. Das Aufstehen mitten in der Nacht, der Schlaf im Auto, das Erwachen irgendwo an einer Autogrill Raststätte jenseits der italienischen Grenze; diese ganze Reise gehörte fest zum Teil des Abenteuers. Etwas was ich dieser Form später nie mehr so erleben oder wahrnehmen würde. Sogar die erste Flugreise war für mich nicht so einprägsam wie diese, zwar strapaziösen aber als Erinnerung so stark verankernden Autoreisen in den Süden. Das ganz besondere daran waren für mich immer die Düfte und Geschmäcker. Jeder Ort den wir betraten hatte seinen eigenen Geschmack oder Gestank. Oeffnete ich das Fenster einen Spalt in der Umgebung von Norditalien, schmeckte ich die Industrie links und rechts der Autostrada. Entschied sich mein Vater für einen Halt etwas ausserhalb, dann roch ich in den Dörfern oft das Javelwasser, welches in südlichen Haushalten häufiger Verwendung fand. Noch heute mag ich den Javellgeruch und putze regelmässig damit. Den Geruch eines Sandwich aus der Kühlbox hasste ich hingegen. Schulklassen die wie auf Kommando die Plastikfolien ab ihren feuchten, viel zu dick gefüllten Eingeklemmten abzogen und herzhaft hinein bissen und das bei 35 Grad in einem überfüllten Zug von Luzern nach Interlaken- es war ein Graus für mich. Die lebendigsten und zugleich wunderschönsten Düfte gab es am Zielort. Dort wo das Meer, die Luft und das Land eine Vegetation erzeugten die wie geschaffen war für frische Oliven, Tomaten, Mandarinen und Orangen. Ich mag besonders die Orangen und ihre Blüten. Der Duft hat diese Magie von Sommer in seiner purer Frische. Mein Parfüm, dass ich heute während den heissen Sommertagen trage ist eine Essenz aus Orangenblüten und für mich auch ein Stück Erinnerung an diese unbeschwerte Zeit in Apulien. Schon oft träumte ich davon, dass ich im Alter einmal bei den Orangenbäumen leben würde. Unter dem Baum würde ich den Schatten geniessen, durch das dichte Grün der Blätter trotzdem den blauen Himmel Salentos erkennen und aus der Ferne höre ich aus den Lautsprechern meines Nachbarn die Stimme von Lucio Dalla. ";"Lifestyle, Luxus, Frieden, Ruhe, Duft, Geschmack, Erinnerung";"./nahrungsmittel-pixabay-02_orangen.jpg";"true"
"201";"5e8b82729fdb055e66428cbd";2020-04-06;"false";"";1;"2020-04-06 19:26:42 UTC";"true";"true";"m";"CH";"CH";"BE";NA;"";"Empfehlung";NA;0;0;1;0;0;0;0;0;"Berufliche Grundbildung";"";25;"20-29";"5e8b8b839fdb055e66428d05";"2020-04-06 22:06:56 +0200";0;"";"Geld macht nicht glücklich! Weniger ist mehr";"Traurigkeit ,stolz, ihnen helfen den richtigen weg zeigen";"Das es doch noch gute menschen gibt auf dieser Welt die mich vielleicht verstehen";"weiss ich nicht vielleicht können das andere die den glauben noch nicht verloren haben";"true";"2020-04-06T22:11:47+02:00";"serious";"Ich habe das Bild ausgewählt weil dieser kleiner Junge mit dem ansteckenden Lächeln total an meine Zeit als kleiner junge erinnert damals als ich noch das leben gern hatte und einen sinn im leben hatte....ich habe diese dinge verloren und habe aufgehört daran zu glauben das es wieder zurück kommt. 

Die Leute auf dem bild reproduzieren wie man mit wenig Reichtum Glücklich sein kann diese Leute sind nicht Arm! sondern sie haben nur kein oder wenig Geld doch trotz all dem haben sie jeden tag ein lächeln im Gesicht ! Die Leute haben ein riesen Herz sie haben fast nix zum essen und trotzdem sind sie die ersten Leute die bereit sind zu teilen! 

Ich denke die meisten dieser Leute sind schon mit sehr wenig zufrieden weil ich denke das dass bild von Europa in ihren Augen immer wie schlimmer wird....

Diesen jungen anzuschauen macht mich glücklich gibt mir ein Gefühl das ich schon lange nicht mehr hatte das Lebens Gefühl ...Ich wünschte ich könnte die zeit zurück drehen.ich würde gerne diesen Jungen umarmen und ihm alles gute wünschen.";"Was mich noch am leben hält, zurückziehen über das leben urteilen, Einfach Den Moment geniessen";"./kinder-pixabay-2_junge_blau.jpg";"false"
"202";"5e8e009d9fdb050d22b4d830";2020-04-08;"false";"5607c89c9f168a435400002a";1;"2020-04-17 07:35:10 UTC";"";"";"f";"CH";"CH";"ZH";"Sachbearbeiter/-in";"Erbringung von sonstigen wirtschaftlichen Dienstleistungen";"Über meine Beratungsperson: IAP Institut für Angewandte Psychologie";250;0;0;0;1;0;0;0;0;"Berufliche Grundbildung";"";55;"50-59";"5e9965c79fdb0523cb2406a6";"2020-04-17 10:16:07 +0200";0;"";"";"";"";"";"false";"";"";"";"";"";""
"203";"5e9085bc9fdb0509273c182e";2020-04-10;"false";"";1;"2020-04-10 14:42:04 UTC";"true";"true";"m";"CH";"";"";NA;"";"Empfehlung";NA;0;0;0;1;0;0;0;0;"Master, Lizentiat, Diplom, Staatsexamen, Nachdiplom";"";60;"60-69";"5e9086169fdb0509273c1830";"2020-04-10 16:43:34 +0200";0;"";"";"";"";"";"false";"";"";"";"";"";""
